youtube_link,p1_character,p2_character
https://www.youtube.com/embed/6Bdk99-6acc?start=64&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Lucina
https://www.youtube.com/embed/YoV2vKEOEl0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Peach
https://www.youtube.com/embed/vYc3NnntiYY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Lucina
https://www.youtube.com/embed/35c6D87x9f8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Snake
https://www.youtube.com/embed/7CefEtAraUw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Wolf
https://www.youtube.com/embed/AqlxIdo6vE8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Mario
https://www.youtube.com/embed/BMA_lMTocEQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Roy
https://www.youtube.com/embed/33W1DF95j7g?start=111&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Greninja
https://www.youtube.com/embed/kN3tjfqjmog?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,R.O.B.
https://www.youtube.com/embed/PwlMWm_Q5yo?start=51&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Isabelle,Fox
https://www.youtube.com/embed/AyNYGFRHQDo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Meta Knight,Wario
https://www.youtube.com/embed/D47gzeXQ4ww?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Robin,Peach
https://www.youtube.com/embed/N1yFcswF53s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Incineroar,Yoshi
https://www.youtube.com/embed/gPgG76TgmgQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Wolf
https://www.youtube.com/embed/uN9IewxWlsc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Joker
https://www.youtube.com/embed/1EzfVDHwmaI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Rosalina
https://www.youtube.com/embed/WoIb-bdPnyE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,R.O.B.
https://www.youtube.com/embed/Ve-DAUeVUFw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Snake
https://www.youtube.com/embed/syJGYGp6MwA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Villager,Rosalina
https://www.youtube.com/embed/pIgHtZY_V78?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Palutena
https://www.youtube.com/embed/zNcfgHyC0Ws?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Rosalina
https://www.youtube.com/embed/RJe-BCNFx6o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Yoshi
https://www.youtube.com/embed/pTzRJGMKbhY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Inkling
https://www.youtube.com/embed/3l_3W_5ky5M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Zero Suit Samus
https://www.youtube.com/embed/XLbsVfMtW3M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Yoshi
https://www.youtube.com/embed/6ZWf3jCpkRo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Villager,Palutena
https://www.youtube.com/embed/8HRgEwMUxv8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucario,King Dedede
https://www.youtube.com/embed/er_nCs2J3Vw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Shulk
https://www.youtube.com/embed/4why6NMLHSQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Captain Falcon
https://www.youtube.com/embed/WmBmmBQ9ufc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Banjo
https://www.youtube.com/embed/LYPahIq7DoY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Greninja
https://www.youtube.com/embed/m4-oFPDOgKs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Roy
https://www.youtube.com/embed/BE51B1vd7ss?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Fox
https://www.youtube.com/embed/KKAecWrf3HU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Dr. Mario
https://www.youtube.com/embed/ut-UYw76HVM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,King Dedede
https://www.youtube.com/embed/wXhxSH-572w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Banjo,Inkling
https://www.youtube.com/embed/vPeEERxsGJo?start=149&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Fox
https://www.youtube.com/embed/rfG1_-kljIY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Palutena
https://www.youtube.com/embed/7H-vdZpqGz4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Pac-Man
https://www.youtube.com/embed/dDgqpQQJnec?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Mega Man
https://www.youtube.com/embed/ghlH-C3fxhU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Snake
https://www.youtube.com/embed/fDfgpuvb-0I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Pac-Man
https://www.youtube.com/embed/Mi2b7JIM99k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Mario
https://www.youtube.com/embed/LhkQUUWPtsY?start=285&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Pac-Man
https://www.youtube.com/embed/h2d3HZxqc8E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Peach
https://www.youtube.com/embed/7Nhuvm9HuxE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Zero Suit Samus
https://www.youtube.com/embed/5mlA8tpPsTc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Peach
https://www.youtube.com/embed/51a2njnaasE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Mr. Game & Watch
https://www.youtube.com/embed/h9Uf-Q_IA_M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Snake
https://www.youtube.com/embed/f5y_T4ub4MI?start=118&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Snake
https://www.youtube.com/embed/BoOA1WT0hLo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Palutena
https://www.youtube.com/embed/fUtlIcgUCjk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Peach
https://www.youtube.com/embed/2Ni76OC9HHE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Pac-Man
https://www.youtube.com/embed/Lf1C4hq0ps4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Shulk
https://www.youtube.com/embed/jCEL-AhFxmE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Rosalina
https://www.youtube.com/embed/eVNFS0iwSoc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Duck Hunt
https://www.youtube.com/embed/CFWrlVHoyQY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Joker
https://www.youtube.com/embed/zEf0cnwoVEI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Duck Hunt
https://www.youtube.com/embed/JginJH-qi6Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Snake
https://www.youtube.com/embed/4lAcRDnw8qA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Wario
https://www.youtube.com/embed/AcDC3YDasq4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dark Samus,Diddy Kong
https://www.youtube.com/embed/STHwR4JXjSc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Wario
https://www.youtube.com/embed/t2_Gl5_F_CQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Pichu
https://www.youtube.com/embed/_1zC9Xz5k0g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Diddy Kong
https://www.youtube.com/embed/A9AQAWVvQfk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Mr. Game & Watch
https://www.youtube.com/embed/a8-Nnx9kquQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Peach
https://www.youtube.com/embed/-H5u_IC6GHc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Diddy Kong
https://www.youtube.com/embed/uHlIiOqC9AQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Ice Climbers
https://www.youtube.com/embed/a7EDyK9EkiY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mii Brawler,Pokemon Trainer
https://www.youtube.com/embed/l3bflirFX20?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Joker
https://www.youtube.com/embed/0y9mHvzqclc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Mii Brawler
https://www.youtube.com/embed/N1c4r9-_uDI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Diddy Kong
https://www.youtube.com/embed/FnxcDZ0t320?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Ice Climbers
https://www.youtube.com/embed/NSqPWw26DFI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Zero Suit Samus
https://www.youtube.com/embed/bBeXNDEuIzA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Zero Suit Samus
https://www.youtube.com/embed/1eVNnqdI9Tg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Diddy Kong
https://www.youtube.com/embed/EbvR3KgPjv8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Zero Suit Samus
https://www.youtube.com/embed/7ii00iPba5M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,R.O.B.
https://www.youtube.com/embed/DLvuESvL57w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Olimar
https://www.youtube.com/embed/UzoAyOSTVwI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Inkling
https://www.youtube.com/embed/0AwYrgVjUAo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Toon Link
https://www.youtube.com/embed/7uIovf3DlxA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Ike
https://www.youtube.com/embed/yz5HjdIUyP4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Hero,Olimar
https://www.youtube.com/embed/bwJo-kq1hGA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Lucina
https://www.youtube.com/embed/BegZ3oBOt2I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Mario
https://www.youtube.com/embed/JNt4XGiyPK4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Banjo,Palutena
https://www.youtube.com/embed/ytsHWZr1XIg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Banjo,Joker
https://www.youtube.com/embed/7cMFCqC74-Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Richter
https://www.youtube.com/embed/gQoZMUqJ8gE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
https://www.youtube.com/embed/istORbtnBTM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Toon Link,Yoshi
https://www.youtube.com/embed/ltyC8Hp7NyE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Shulk
https://www.youtube.com/embed/LvwzwEnWlg8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dr. Mario,Luigi
https://www.youtube.com/embed/ctS-PxKreBo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Yoshi
https://www.youtube.com/embed/iPaMad5zUgo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Wii Fit Trainer
https://www.youtube.com/embed/weY8Ve6AGEE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Shulk
https://www.youtube.com/embed/GKvsyzWqgDc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Banjo
https://www.youtube.com/embed/x_KQK-gyFzo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Fox
https://www.youtube.com/embed/LR4VnRM0Vqo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Fox
https://www.youtube.com/embed/DizOXkuGzKw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Palutena
https://www.youtube.com/embed/Y_NuajmrCIU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Fox
https://www.youtube.com/embed/eRTn3KQkJxk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Banjo,Pikachu
https://www.youtube.com/embed/Z7Je1c4egIU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
https://www.youtube.com/embed/y3CzpgIa4og?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Rosalina
https://www.youtube.com/embed/pdZUT09_jq0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Palutena
https://www.youtube.com/embed/wsaFSNcuauM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Palutena
https://www.youtube.com/embed/n_eHjgBeKiA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Palutena
https://www.youtube.com/embed/Ct2MzZ9xiBo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Mario
https://www.youtube.com/embed/tfNqkP9WsY8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Palutena
https://www.youtube.com/embed/RjRFLUR4HrY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Peach
https://www.youtube.com/embed/6L8QSbEynag?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Joker
https://www.youtube.com/embed/lHdWHY2yU9Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Inkling
https://www.youtube.com/embed/KJNP99A2Nqg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Wolf
https://www.youtube.com/embed/8PD5YslKC3Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Sheik
https://www.youtube.com/embed/4iqL2q9PGIo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Joker
https://www.youtube.com/embed/KMVcNbP1xl0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Lucina
https://www.youtube.com/embed/K1ZD0K2f1k8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Peach
https://www.youtube.com/embed/jrewHA91zMw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Snake
https://www.youtube.com/embed/kDqO0gt6OHk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Falco
https://www.youtube.com/embed/OZal3wAEjoo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Roy
https://www.youtube.com/embed/L8opwzuOLNo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Joker
https://www.youtube.com/embed/JVP7BrdLNYg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Pokemon Trainer
https://www.youtube.com/embed/N8fOzOjXwto?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Fox
https://www.youtube.com/embed/1az_id6FrwQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Snake
https://www.youtube.com/embed/qrIwCM690b4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
https://www.youtube.com/embed/o5kcl-Zvl9g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Piranha Plant,Wolf
https://www.youtube.com/embed/lLLierCuOSA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Roy
https://www.youtube.com/embed/xC1gRF9NZhc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Pikachu
https://www.youtube.com/embed/cK-tZf7tlyo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Mega Man
https://www.youtube.com/embed/MmqNssxj_Ak?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Peach
https://www.youtube.com/embed/k3BrD4adNvo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Falco
https://www.youtube.com/embed/wPx2dSQ8HNI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Palutena
https://www.youtube.com/embed/dGmujHu4sl4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Peach
https://www.youtube.com/embed/1wLZa7gd9DU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Pac-Man
https://www.youtube.com/embed/1ILDGEceLpA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Piranha Plant,Wolf
https://www.youtube.com/embed/3kfkHpRXDKE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Joker
https://www.youtube.com/embed/SphtWn_Q1Dc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Ness
https://www.youtube.com/embed/QqYJVpFh-sM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Wolf
https://www.youtube.com/embed/_ZyVgBufnL0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Palutena
https://www.youtube.com/embed/aRowsX8P6Hs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucas,Ganondorf
https://www.youtube.com/embed/LhdCaTgjVes?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Greninja
https://www.youtube.com/embed/0UMVsKJY9AU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Young Link
https://www.youtube.com/embed/5SXdcQxdUpc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Diddy Kong
https://www.youtube.com/embed/6VoaVyhk7u4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Fox
https://www.youtube.com/embed/zSurD5RYg1U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucas,Fox
https://www.youtube.com/embed/SCAfBbjLWlM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Mr. Game & Watch
https://www.youtube.com/embed/MxQyf7UGBLc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Sonic
https://www.youtube.com/embed/yxyxJ_FjMac?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Wario
https://www.youtube.com/embed/GovIvIdj3KA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ridley,Little Mac
https://www.youtube.com/embed/DuuR2kP-AEU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Hero
https://www.youtube.com/embed/16ujQtJPS5M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Dark Pit
https://www.youtube.com/embed/F-ItsEpp3YU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Chrom
